barcode,desc_corta,nombre,lote,stock_inicial,cantidad_sistema,costo,caducidad,almacen,cantidad_fisica
7501048330102,Dermoqrit 500 ml,Dermoqrit 500 ml   (Cloruro de Benzalconio ) 12 %  1 Solución,3A125046,2,2,34.22,2030-03-30,ALLY-Farmacia,
17502224240656,GUANTES DE LATEX ESTERIL TALLA M,GUANTES DE LATEX ESTERIL TALLA M    100 Guante,5023081,4,3,150.0,2030-03-30,ALLY-Farmacia,
653341014207,Bata para paciente sencilla con 10,Bata para paciente sencilla con 10  g ()  10 Otros,782200325,3,1,85.33,2030-03-30,ALLY-Farmacia,
7501048350889,Agua Oxigenada,Agua Oxigenada 480 ml  1 Líquido,3A105052,3,3,13.98,2030-03-30,ALLY-Farmacia,
653341529800,Ropa Quirúrgica Estéril Campo Hendido 70x70 cm,Ropa Quirúrgica Estéril Campo Hendido 70x70 cm   ()  1 Otros,796290425,15,15,8.13,2030-04-01,ALLY-Farmacia,
42295400,Rompe Ampolleta,Rompe Ampolleta    1 Otros,SL,3,1,165.0,2030-05-22,ALLY-Farmacia,
7503000142167,Alcohol Las Canitas,Alcohol Las Canitas 920 ml (Alcohol etílico ) 920 ml  1 Solución,0505250085,12,12,33.23,2030-05-30,ALLY-Farmacia,
7501019051159,Ropa interior desechable Tena Pants Maxi Protect,Ropa interior desechable Tena Pants Maxi Protect   ()  10 Solido,15032025,4,2,134.0,2030-10-30,ALLY-Farmacia,
7502276681172,Ferula Tipo Baseball Mediana,Ferula Tipo Baseball Mediana    1 Ferula,SL,5,5,58.75,2030-12-30,ALLY-Farmacia,
7501048623006,Pads Facial Redondos Algodón Protec,Pads Facial Redondos Algodón Protec   ()  100 Toallitas,20052025,2,1,18.4,2030-12-30,ALLY-Farmacia,
7500435170932,Hoja Gillette Super Thin Mejorada,Hoja Gillette Super Thin Mejorada   5 Solido,12345,8,7,17.52,2030-12-31,ALLY-Farmacia,
7501573900283,Exclefin,Exclefin (Loperamida) 2 mg 12 Tab,SC2568,40,13,7.34,2031-03-31,ALLY-Farmacia,
7501943475014,Diapro T Grande,Diapro T Grande   ()  10 Pañal,PA416301,1,1,93.65,2031-12-31,ALLY-Farmacia,
7502224240277,Ambiderm Confort Guante Látex No Estéril Medianos,Ambiderm Confort Guante Látex No Estéril Medianos   ()  100 Guante,0920244457,10,9,84.14,2035-04-30,ALLY-Farmacia,
7502224244756,RASTRILLO QUIRÚRGICO UN FILO No Estéril ,RASTRILLO QUIRÚRGICO UN FILO No Estéril     1 Rastrillo,S240801AM42,5,5,1.85,2035-04-30,ALLY-Farmacia,
7501064560163,Iodex Cristal Ungüento ,"Iodex Cristal Ungüento  60 g (Salicilato de metilo, Mentol ) 5 g/3 g  1 Ungüento",KF4T,10,3,66.67,82026-01-30,ALLY-Farmacia,
7501349027930,Etoricoxib,Etoricoxib (Etoricoxib) 120 mg 7 Comprimido,U24S570,6,5,33.34,92026-01-31,ALLY-Farmacia,
